ppin,name,address,city,state,zip,latitude,longitude,gradeRange,enrollment,phone,type
00563471,KENTS HILL SCHOOL,1614 MAIN ST,KENTS HILL,ME,04349,44.404512,-70.002028,,194,2076851658,private
00563482,FRYEBURG ACADEMY,745 MAIN ST,FRYEBURG,ME,04037,44.020065,-70.975270,,584,2079352001,private
00563493,OPPORTUNITY TRAINING CENTER,25 LOMBARD ST,"PRESQUE ISLE,",ME,04769,46.687406,-68.001654,,36,2075544518,private
00563551,HYDE SCHOOL,616 HIGH ST,BATH,ME,45305,43.905091,-69.822257,,85,2074435584,private
00563573,WASHINGTON ACADEMY,PO BOX 190,EAST MACHIAS,ME,04630,44.734258,-67.388740,,328,2072558301,private
00563642,BUCKSPORT CHRISTIAN SCHOOL,PO BOX Q,BUCKSPORT,ME,04416,44.572701,-68.793277,,19,2074697121,private
00563664,BERWICK ACADEMY,31 ACADEMY ST,SOUTH BERWICK,ME,03908,43.228440,-70.803651,,534,2073846352,private
00563675,NORTH YARMOUTH ACADEMY,148 MAIN ST,YARMOUTH,ME,04096,43.799600,-70.184551,,320,2078475426,private
00563802,THE SCHOOL AT SWEETSER,50 MOODY ST,SACO,ME,04072,43.517211,-70.436594,,41,2072944949,private
00563824,TEMPLE ACADEMY,60 W RIVER RD,WATERVILLE,ME,04901,44.533690,-69.654441,,190,2078735325,private
00563857,WAYNFLETE SCHOOL,360 SPRING ST,PORTLAND,ME,04102,43.646010,-70.270551,,548,2077797863,private
00563868,THORNTON ACADEMY,438 MAIN ST,SACO,ME,04072,43.504950,-70.439101,,1520,2076024403,private
00563959,STILLWATER ACADEMY,82 SYLVAN RD,BANGOR,ME,04401,44.828290,-68.743801,,23,2079224732,private
00564001,LISBON FALLS CHRISTIAN ACADEMY,PO BOX 160,LISBON FALLS,ME,04252,44.005980,-70.077871,,44,2073538518,private
00564103,GEORGE STEVENS ACADEMY,23 UNION ST,BLUE HILL,ME,04614,44.413180,-68.589861,,311,2073742808,private
00564114,ERSKINE ACADEMY,309 WINDSOR RD,SOUTH CHINA,ME,04358,44.373653,-69.576458,,526,2074452962,private
00564282,BANGOR CHRISTIAN SCHOOLS,1476 BROADWAY,BANGOR,ME,44012,44.845844,-68.801773,,291,2079477356,private
00564329,MAINE CENTRAL INSTITUTE,295 MAIN ST,PITTSFIELD,ME,04967,44.778200,-69.386101,,356,2074873355,private
00564409,PINE TREE ACADEMY,67 POWNAL RD,FREEPORT,ME,04032,43.863230,-70.113471,,143,2078654747,private
00577655,ST ELIZABETH SCHOOL,801 ARGONNE DR,BALTIMORE,MD,21218,39.336980,-76.603331,,134,4108895054,private
00577702,NOTRE DAME PREPARATORY SCHOOL,815 HAMPTON LN,TOWSON,MD,21286,39.414670,-76.578351,,805,4108256202,private
00577713,CALVERT HALL COLLEGE HIGH SCHOOL,8102 LA SALLE RD,BALTIMORE,MD,21286,39.391270,-76.580851,,1172,4432204666,private
00577848,ST MARIA GORETTI CATHOLIC HIGH SCHOOL,18614 CRESTWOOD DR,HAGERSTOWN,MD,21742,39.672870,-77.722538,,147,3017394266,private
00578105,ST MARYS HIGH SCHOOL,113 DUKE OF GLOUCESTER ST,ANNAPOLIS,MD,21401,38.975270,-76.488528,,496,4102633294,private
00578116,ARCHBISHOP CURLEY HIGH SCHOOL,3701 SINCLAIR LN,BALTIMORE,MD,21213,39.312750,-76.563071,,535,4104855000,private
00578309,MERCY HIGH SCHOOL,1300 E NORTHERN PKWY,BALTIMORE,MD,21239,39.367130,-76.588711,,446,4104338880,private
00578386,OUR LADY OF MT CARMEL SCHOOL,1706 OLD EASTERN AVE,ESSEX,MD,21221,39.321096,-76.448951,,494,4106861023,private
00578411,MOUNT SAINT JOSEPH HIGH SCHOOL,4403 FREDERICK AVE,BALTIMORE,MD,21229,39.280512,-76.687713,,852,4106443300,private
00578513,"BISHOP WALSH SCHOOL,K-12/DIOCESE",700 BISHOP WALSH RD,CUMBERLAND,MD,21502,39.661085,-78.791152,,306,3017245360,private
00578546,MOUNT DE SALES ACADEMY,700 ACADEMY RD,BALTIMORE,MD,21228,39.285970,-76.721241,,485,4109633797,private
00578728,ARCHBISHOP SPALDING HIGH SCHOOL,8080 NEW CUT RD,SEVERN,MD,21144,39.124014,-76.645884,,1304,4109699105,private
00578863,JOHN CARROLL SCHOOL,703 E CHURCHVILLE RD,BEL AIR,MD,21014,39.538820,-76.333099,,715,4108388333,private
00579018,LOYOLA BLAKEFIELD,PO BOX 6819,BALTIMORE,MD,21285,39.402760,-76.627201,,947,4108413544,private
00579109,BARRIE SCHOOL,13500 LAYHILL RD,SILVER SPRING,MD,20906,39.077900,-77.047381,,231,3015762800,private
00579288,PHILLIPS SCHOOL - LAUREL,8920 WHISKEY BOTTOM RD,LAUREL,MD,20723,39.112930,-76.827551,,74,3014701620,private
00579299,IVYMOUNT SCHOOL,11614 SEVEN LOCKS RD,ROCKVILLE,MD,20854,39.046308,-77.162281,,195,3014690223,private
00579302,RIVERDALE BAPTIST SCHOOL,1133 LARGO RD,UPPER MARLBORO,MD,20774,38.871080,-76.791901,,287,3012497001,private
00579324,LINWOOD SCHOOL,3421 MARTHA BUSH DR,ELLICOTT CITY,MD,21043,39.276800,-76.801311,,48,4104651352,private
00579368,GERMAN INTERNATIONAL SCHOOL WASHINGTON DC,8617 CHATEAU DR,POTOMAC,MD,20854,39.010780,-77.176721,,442,3017673812,private
00579379,BULLIS SCHOOL,10601 FALLS RD,POTOMAC,MD,20854,39.028783,-77.199868,,900,3019835711,private
00579448,OLDFIELDS SCHOOL,1500 GLENCOE RD,SPARKS GLENCOE,MD,21152,39.556150,-76.625841,,92,4436621013,private
00579506,ST PAUL'S SCHOOL,11152 FALLS RD,BROOKLANDVILLE,MD,21022,39.430769,-76.676395,,1231,4436321004,private
00579517,OPEN BIBLE CHRISTIAN ACADEMY,13 OPEN BIBLE WAY,KINGSVILLE,MD,21087,39.461540,-76.414861,,155,4105939940,private
00579528,GRACE BRETHREN CHRISTIAN SCHOOL,6501 SURRATTS RD,CLINTON,MD,20735,38.754420,-76.894031,,385,3018681600,private
00579539,SANDY SPRINGS FRIENDS MIDDLE SCHOOL,16923 NORWOOD RD,SANDY SPRING,MD,20860,39.134220,-77.026361,,667,3017747455,private
00579619,BETH TFILOH DAHAN COMMUNITY SCHOOL,3300 OLD CT RD,BALTIMORE,MD,21208,39.386733,-76.707514,,702,4104132312,private
00579641,YESHIVA OF GREATER WASHINGTON GIRLS DIVISION,2010 LINDEN LN,SILVER SPRING,MD,20910,39.008524,-77.044862,,154,3019625111,private
00579663,ISRAEL HENRY BEREN HIGH SCHOOL,400 MOUNT WILSON LN,BALTIMORE,MD,21208,39.388970,-76.754411,,240,4435486055,private
00579685,TALMUDICAL ACADEMY-BALTIMORE,4445 OLD CT RD,BALTIMORE,MD,21208,39.368910,-76.746701,,874,4104846600,private
00579696,MELVIN J BERMAN HEBREW ACADEMY,13300 ARCTIC AVE,ROCKVILLE,MD,20853,39.073043,-77.099805,,583,3019626400,private
00579743,CONCORDIA PREPARATORY SCHOOL,1145 CONCORDIA DR,TOWSON,MD,21286,39.405480,-76.569961,,387,4108252323,private
00579845,ST JAMES SCHOOL,17641 COLLEGE RD,HAGERSTOWN,MD,21740,39.574230,-77.759461,,233,3017339330,private
00579889,WORCESTER PREPARATORY SCHOOL,508 S MAIN ST,BERLIN,MD,21811,38.316550,-75.223321,,463,4106413575,private
00579903,ST TIMOTHY'S SCHOOL,8400 GREENSPRING AVE,STEVENSON,MD,21153,39.407139,-76.690260,,180,4104867400,private
00579936,PARADISE MENNONITE SCHOOL,19308 AIR VIEW RD,HAGERSTOWN,MD,21742,39.704300,-77.698481,,229,3017331368,private
00579947,SALISBURY CHRISTIAN SCHOOL,807 PARKER RD,SALISBURY,MD,21804,38.390640,-75.548671,,480,4105460661,private
00580067,ANNAPOLIS AREA CHRISTIAN SCHOOL,109 BURNS CROSSING RD,SEVERN,MD,21144,39.105300,-76.680200,,836,4105195300,private
00580078,WASHINGTON CHRISTIAN ACADEMY,16227 BATCHELLORS FOREST RD,OLNEY,MD,20832,39.121098,-77.069076,,262,2403900429,private
00580103,GILMAN SCHOOL,5407 ROLAND AVE STE 1,BALTIMORE,MD,21210,39.360244,-76.634004,,1022,4103233800,private
00580114,WEST NOTTINGHAM ACADEMY,1079 FIRETOWER RD,COLORA,MD,21917,39.669850,-76.077211,,105,4106589260,private
00580125,MCDONOGH SCHOOL,PO BOX 380,OWINGS MILLS,MD,21117,39.394723,-76.777347,,1416,4435447072,private
00580136,BOYS LATIN SCHOOL OF MARYLAND,822 W LAKE AVE,BALTIMORE,MD,21210,39.371200,-76.636191,,634,4103775192,private
00580158,THE TOME SCHOOL,581 S MARYLAND AVE,NORTH EAST,MD,21901,39.593094,-75.936225,,421,4102872050,private
00580191,KEY SCHOOL,534 HILLSMERE DR,ANNAPOLIS,MD,21403,38.931024,-76.495870,,598,4433217833,private
00580216,GLENELG COUNTRY SCHOOL,12793 FOLLY QUARTER RD,ELLICOTT CITY,MD,21042,39.253985,-76.958104,,703,4105318600,private
00580238,THE BRYN MAWR SCHOOL,109 W MELROSE AVE,BALTIMORE,MD,21210,39.364520,-76.630221,,694,4103238800,private
00580249,HOLTON-ARMS SCHOOL,7303 RIVER RD,BETHESDA,MD,20817,38.991623,-77.148531,,668,3013656007,private
00580271,LANDON SCHOOL,6101 WILSON LN,BETHESDA,MD,20817,38.991185,-77.127063,,697,3013201012,private
00580307,GRACE ACADEMY,13321 CEARFOSS PIKE,HAGERSTOWN,MD,21740,39.682870,-77.756491,,286,3017332033,private
00580329,HARFORD CHRISTIAN SCHOOL,1736 WHITEFORD RD,DARLINGTON,MD,21034,39.660800,-76.280591,,406,4104575103,private
00580431,MC LEAN SCHOOL OF MARYLAND,8224 LOCHINVER LN,POTOMAC,MD,20854,39.039111,-77.167653,,477,2403952454,private
00580511,PERRY HALL CHRISTIAN SCHOOL,3919 SCHROEDER AVE,PERRY HALL,MD,21128,39.420888,-76.462762,,405,4102564886,private
00580668,SHEPPARD PRATT SCHOOL-ROCKVILLE (FORMERLY FROST SC,4915 ASPEN HILL RD,ROCKVILLE,MD,20853,39.072070,-77.101471,,88,3019333451,private
00580817,CEDAR RIDGE SCHOOL,12146 CEDAR RIDGE RD,WILLIAMSPORT,MD,21795,39.648626,-77.859428,,26,3015820282,private
00580952,ARLINGTON BAPTIST SCHOOL,3030 N ROLLING RD,BALTIMORE,MD,21244,39.339640,-76.762261,,193,4106559300,private
00580996,TRI-STATE CHRISTIAN ACADEMY,146 APPLETON RD,ELKTON,MD,21921,39.625360,-75.823131,,258,4103986444,private
00581209,TAKOMA ACADEMY,8120 CARROLL AVE,TAKOMA PARK,MD,20912,38.992010,-76.993561,,179,3014344700,private
00581366,HERITAGE ACADEMY,12215 WALNUT PT W,HAGERSTOWN,MD,21740,39.650120,-77.828141,,204,3015822600,private
00581377,HIGHLAND VIEW ACADEMY,10100 ACADEMY DR,HAGERSTOWN,MD,21740,39.592787,-77.615043,,92,3017398480,private
00581435,THE SALISBURY SCHOOL,6279 HOBBS RD,SALISBURY,MD,21804,38.364290,-75.531961,,327,4107424464,private
00581504,SPENCERVILLE ADVENTIST ACADEMY,2502 SPENCERVILLE RD,SPENCERVILLE,MD,20868,39.116608,-76.958230,,373,3014219101,private
00581526,THE MARYLAND SCHOOL FOR THE BLIND,3501 TAYLOR AVE,BALTIMORE,MD,21236,39.363560,-76.534341,,220,4104445000,private
00599023,CARDINAL CUSHING CENTERS,405 WASHINGTON ST,HANOVER,MA,02339,42.117400,-70.820651,,97,7818266371,private
00599307,ARCHBISHOP WILLIAMS HIGH SCHOOL,80 INDEPENDENCE AVE,BRAINTREE,MA,02184,42.228258,-71.004348,,673,7818433636,private
00599318,ST JOSEPH PREPARATORY HIGH SCHOOL,617 CAMBRIDGE ST,BOSTON,MA,21342,42.352308,-71.143101,,210,6172548383,private
00599544,ARLINGTON CATHOLIC HIGH SCHOOL,16 MEDFORD ST,ARLINGTON,MA,02474,42.415580,-71.150761,,399,7816467770,private
00599613,NOTRE DAME ACADEMY,1073 MAIN ST,HINGHAM,MA,02043,42.184739,-70.888411,,460,7817495930,private
00599748,MT ALVERNIA HIGH SCHOOL,790 CENTRE ST,NEWTON,MA,02458,42.344125,-71.188575,,134,6179692260,private
00599759,NEWTON COUNTRY DAY SCHOOL,785 CENTRE ST,NEWTON,MA,02458,42.345350,-71.191751,,391,6175594716,private
00599839,BISHOP FENWICK HIGH SCHOOL,99 MARGIN ST,PEABODY,MA,01960,42.539820,-70.917564,,466,9785878000,private
00599908,AUSTIN PREPARATORY SCHOOL,101 WILLOW ST,READING,MA,01867,42.529900,-71.125441,,775,7819444900,private
00600234,ACADEMY OF NOTRE DAME,180 MIDDLESEX RD,TYNGSBORO,MA,01879,42.670549,-71.426617,,356,9786497611,private
00600303,XAVERIAN BROTHERS HIGH SCHOOL,800 CLAPBOARDTREE ST,WESTWOOD,MA,02090,42.214895,-71.196088,,955,7813266392,private
00600562,MALDEN CATHOLIC HIGH SCHOOL,99 CRYSTAL ST,MALDEN,MA,02148,42.426982,-71.046300,,762,7813223098,private
00600664,FONTBONNE ACADEMY,930 BROOK RD,MILTON,MA,02186,42.260910,-71.058621,,232,6176963241,private
00600744,CARDINAL SPELLMAN HIGH SCHOOL,738 CT ST,BROCKTON,MA,02302,42.093177,-70.992813,,466,5085836875,private
00600824,CRISTO REY BOSTON HIGH SCHOOL,100 SAVIN HILL AVE,DORCHESTER,MA,02125,42.312140,-71.054041,,200,6178252580,private
00600959,URSULINE ACADEMY,85 LOWDER ST,DEDHAM,MA,02026,42.245316,-71.184159,,369,7813266161,private
00600981,BOSTON COLLEGE HIGH SCHOOL,150 WILLIAM T MORRISSEY BLVD,DORCHESTER,MA,02125,42.316156,-71.046294,10-12,273,6174745112,private
00601362,CATHOLIC MEMORIAL,235 BAKER ST,WEST ROXBURY,MA,02132,42.277603,-71.166188,,627,6174698000,private
00601442,ST COLETTA DAY SCHOOL,85 WASHINGTON ST,BRAINTREE,MA,02184,42.229684,-71.003437,PK-PK,26,7818486250,private
00601726,BISHOP STANG HIGH SCHOOL,500 SLOCUM RD,NORTH DARTMOUTH,MA,02747,41.636370,-70.967791,,528,5084410317,private
00601919,BISHOP CONNOLLY HIGH SCHOOL,373 ELSBREE ST,FALL RIVER,MA,02720,41.714430,-71.127341,,184,5086761071,private
00602016,BISHOP FEEHAN,70 HOLCOTT DR UNIT 1,ATTLEBORO,MA,02703,41.964360,-71.294963,,1093,5082266223,private
00602209,POPE FRANCIS PREPARATORY SCHOOL,99 WENDOVER RD,SPRINGFIELD,MA,01118,42.100486,-72.541991,,397,8339997673,private
00602424,ST JOHN THE BAPTIST SCHOOL,217 HUBBARD ST,LUDLOW,MA,01056,42.159700,-72.476041,K-12,118,4135838550,private
00602592,ST BERNARD'S HIGH SCHOOL INC,45 HARVARD ST,FITCHBURG,MA,01420,42.577328,-71.784434,,187,9783423212,private
00602752,NOTRE DAME ACADEMY,425 SALISBURY ST,WORCESTER,MA,01609,42.283375,-71.826086,,243,5087576200,private
00602854,ST PAUL DIOCESAN JR/SR HIGH SCHOOL,144 GRANITE ST,WORCESTER,MA,01604,42.242103,-71.784003,,486,5088525555,private
00603155,WILLOW HILL SCHOOL,98 HAYNES RD,SUDBURY,MA,01776,42.412300,-71.408321,,66,9784432581,private
00603199,PHILLIPS ACADEMY,180 MAIN ST,ANDOVER,MA,01810,42.646192,-71.131735,,1187,9787494000,private
00603304,THE CAMBRIDGE SCHOOL OF WESTON,45 GEORGIAN RD,WESTON,MA,02493,42.385932,-71.272166,,306,7816428600,private
00603315,THAYER ACADEMY,745 WASHINGTON ST,BRAINTREE,MA,02184,42.208328,-71.005586,,709,7816642201,private
00603461,THE BEMENT SCHOOL,"94 OLD MAIN STREET, PO BOX 8",DEERFIELD,MA,01342,42.548285,-72.603608,1-12,196,4137747061,private
00603472,PIONEER VALLEY CHRISTIAN ACADEMY,965 PLUMTREE RD,SPRINGFIELD,MA,01119,42.103301,-72.515528,,288,4137828031,private
00603494,TRINITY CHRISTIAN ACADEMY,979 MARY DUNN RD,BARNSTABLE,MA,26301,41.684734,-70.281756,,146,5087900114,private
00603541,RIVERVIEW SCHOOL,551 ROUTE 6A,EAST SANDWICH,MA,02537,41.736240,-70.419681,,200,5088880489,private
00603552,VALLEY VIEW SCHOOL,91 OAKHAM RD,NORTH BROOKFIELD,MA,01535,42.286535,-72.069615,,36,5088676505,private
00603574,EAGLE HILL SCHOOL,PO BOX 116,HARDWICK,MA,01037,42.364354,-72.198382,,213,4134776000,private
00603585,MAIMONIDES SCHOOL ELEMENTARY SECTION,34 PHILBRICK RD,BROOKLINE,MA,02445,42.330065,-71.128840,,342,6172324452,private
00603654,DANA HALL SCHOOL,PO BOX 9010,WELLESLEY,MA,02482,42.292500,-71.289161,,483,7812353010,private
00603665,SHORE COUNTRY DAY SCHOOL,545 CABOT ST,BEVERLY,MA,01915,42.568870,-70.887451,1-12,341,9789271700,private
00603701,BANCROFT SCHOOL,110 SHORE DR,WORCESTER,MA,01605,42.304488,-71.814512,,395,7742396933,private
00603712,WORCESTER ACADEMY,81 PROVIDENCE ST,WORCESTER,MA,01604,42.252752,-71.790227,,508,5087545302,private
00603723,BERKSHIRE SCHOOL,245 N UNDERMOUNTAIN RD,SHEFFIELD,MA,01257,42.116000,-73.415821,,412,4132291213,private
00603745,NOBLE AND GREENOUGH SCHOOL,10 CAMPUS DR,DEDHAM,MA,20264,42.261615,-71.184828,,621,7813207271,private
00603767,WINSOR SCHOOL,103 PILGRIM RD,BOSTON,MA,02215,42.340920,-71.107101,,478,6179121371,private
00603789,PINGREE SCHOOL,537 HIGHLAND ST,SOUTH HAMILTON,MA,01982,42.641450,-70.880181,,383,9784684415,private
00603803,BROOKS SCHOOL,1160 GREAT POND RD,NORTH ANDOVER,MA,01845,42.706540,-71.081431,,351,9787256255,private
00603836,BUXTON SCHOOL,291 S ST,WILLIAMSTOWN,MA,01267,42.703240,-73.212672,,60,4134583919,private
00603869,WHITINSVILLE CHRISTIAN SCHOOL,279 LINWOOD AVE,WHITINSVILLE,MA,01588,42.106682,-71.653625,,572,5087892944,private
00603891,TABOR ACADEMY,66 SPRING ST,MARION,MA,02738,41.707882,-70.767370,,536,5087482000,private
00603905,BUCKINGHAM BROWNE & NICHOLS SCHOOL,80 GERRYS LANDING RD,CAMBRIDGE,MA,02138,42.371880,-71.135801,,1407,6178002131,private
00603938,THE FENN SCHOOL,516 MONUMENT ST,CONCORD,MA,01742,42.474360,-71.349951,7-12,320,9783183524,private
00603949,THE MACDUFFIE SCHOOL,66 SCHOOL ST,GRANBY,MA,01033,42.268959,-72.474082,,178,4132550000,private
00603971,THE NEWMAN SCHOOL,247 MARLBOROUGH ST,BOSTON,MA,02116,42.352252,-71.082079,,212,6172674530,private
00603982,HILLSIDE SCHOOL,404 ROBIN HILL ST,MARLBOROUGH,MA,01752,42.352236,-71.605680,7-12,120,5084852824,private
00603993,WALNUT HILL SCHOOL FOR THE ARTS,12 HIGHLAND ST,NATICK,MA,01760,42.291115,-71.345303,,277,5086505085,private
00604002,FAY SCHOOL,48 MAIN ST,SOUTHBOROUGH,MA,01772,42.304519,-71.533399,1-12,482,5084908214,private
00604013,THE CARROLL SCHOOL,25 BAKER BRIDGE RD,LINCOLN,MA,01773,42.427784,-71.321230,4-12,441,7813149773,private
00604068,COMMONWEALTH SCHOOL,151 COMMONWEALTH AVE,BOSTON,MA,02116,42.352350,-71.078151,,148,5404600337,private
00604126,BRIMMER & MAY SCHOOL,69 MIDDLESEX RD,CHESTNUT HILL,MA,02467,42.326600,-71.162011,,399,6177388695,private
00604137,LEXINGTON CHRISTIAN ACADEMY,48 BARTLETT AVE,LEXINGTON,MA,02420,42.435846,-71.193213,,281,7818627850,private
00604206,THE RIVERS SCHOOL,333 WINTER ST,WESTON,MA,02493,42.324270,-71.323571,,515,3396862262,private
00604261,WILBRAHAM & MONSON ACADEMY,423 MAIN ST,WILBRAHAM,MA,01095,42.124312,-72.431469,,361,4135966811,private
00604294,STONELEIGH-BURNHAM SCHOOL,574 BERNARDSTON RD,GREENFIELD,MA,01301,42.614723,-72.586715,,129,4137742711,private
00604341,THE WILLISTON NORTHAMPTON SCHOOL,19 PAYSON AVE,EASTHAMPTON,MA,01027,42.266660,-72.671791,,520,4135293231,private
00604432,LEARNING PREP SCHOOL,1507 WASHINGTON ST,WEST NEWTON,MA,02465,42.346312,-71.233221,,146,6179650764,private
00604589,PERKINS SCHOOL FOR THE BLIND,175 N BEACON ST,WATERTOWN,MA,02472,42.361890,-71.175711,,171,6179243434,private
00604625,RFK DON WATSON ACADEMY,120 OLD COMMON RD,LANCASTER,MA,01523,42.443032,-71.662094,,17,9783652511,private
00604738,THE PIKE SCHOOL,34 SUNSET ROCK RD,ANDOVER,MA,01810,42.631700,-71.131881,K-12,430,9784751197,private
00604829,THE WOODWARD SCHOOL,1102 HANCOCK ST,QUINCY,MA,02169,42.255052,-71.005691,,46,6177735610,private
00604931,DOCTOR FRANKLIN PERKINS SCHOOL,971 MAIN ST,LANCASTER,MA,01523,42.462204,-71.672003,,124,9783684980,private
00605017,CHILDRENS OWN SCHOOL,86 MAIN ST,WINCHESTER,MA,01890,42.438410,-71.133611,K-K,15,7817292689,private
00605061,CAPE COD ACADEMY,50 OSTRVL W BRNSTBL RD,OSTERVILLE,MA,02655,41.641781,-70.389758,,318,5084285400,private
00605083,BRANDON SCHOOL & RESIDENTAL TREATMENT,27 WINTER ST,NATICK,MA,01760,42.317549,-71.335864,,45,5086556400,private
00605141,APPLEWILD SCHOOL,120 PROSPECT ST,FITCHBURG,MA,01420,42.592661,-71.808507,K-12,208,9783426053,private
00605582,BEREA SDA ACADEMY,800 MORTON ST,MATTAPAN,MA,02126,42.282599,-71.087769,,64,6174368301,private
00636249,MERCY HIGH SCHOOL,29300 W 11 MILE RD,FARMINGTON HILLS,MI,48336,42.486842,-83.336414,,639,2488933576,private
00636952,UNIVERSITY OF DETROIT JESUIT HIGH SCHOOL & ACADEMY,8400 S CAMBRIDGE AVE,DETROIT,MI,48221,42.433150,-83.154321,,876,3139272331,private
00637209,BISHOP FOLEY CATHOLIC HIGH SCHOOL,32000 CAMPBELL RD,MADISON HEIGHTS,MI,48071,42.528246,-83.125315,,291,2485851210,private
00637311,ST MARY CATHOLIC CENTRAL HIGH SCHOOL,108 W ELM AVE,MONROE,MI,48162,41.919453,-83.398464,,348,7342417622,private
00637581,SHRINE CATHOLIC HIGH SCHOOL,3500 W 13 MILE RD,ROYAL OAK,MI,48073,42.518342,-83.189930,,247,2485492925,private
00637898,CABRINI HIGH SCHOOL,15305 WICK RD,ALLEN PARK,MI,48101,42.241939,-83.210150,,199,3133880110,private
00637945,DIVINE CHILD HIGH SCHOOL,1001 N SILVERY LN,DEARBORN,MI,48128,42.318681,-83.282802,,802,3135621990,private
00638075,MARIAN HIGH SCHOOL,7225 LAHSER RD,BLOOMFIELD HILLS,MI,48301,42.534470,-83.261951,,361,8105777492,private
00638133,DE LA SALLE COLLEGIATE HIGH SCHOOL,14600 COMMON RD,WARREN,MI,48088,42.515450,-82.975691,,559,5867782207,private
00638621,CATHOLIC CENTRAL HIGH SCHOOL,27225 WIXOM RD,NOVI,MI,48374,42.489570,-83.539471,,977,2485963871,private
00638927,ST MARY CATHEDRAL SCHOOL,321 N OTSEGO AVE,GAYLORD,MI,49735,45.030473,-84.677767,,264,9897325801,private
00638993,CATHOLIC CENTRAL HIGH SCHOOL,319 SHELDON AVE SE,GRAND RAPIDS,MI,49503,42.957217,-85.666923,,552,6162335800,private
00639046,MUSKEGON CATHOLIC CENTRAL,1145 W LAKETON AVE,MUSKEGON,MI,49441,43.217940,-86.273471,,308,2312910335,private
00639261,WEST CATHOLIC HIGH SCHOOL,1801 BRISTOL AVE NW,GRAND RAPIDS,MI,49504,42.996240,-85.710741,,471,6162335901,private
00639636,HACKETT CATHOLIC PREP,1000 W KILGORE RD,KALAMAZOO,MI,49008,42.245310,-85.595391,,215,2693812646,private
00639942,LUKE M POWERS CATHOLIC HIGH SCHOOL,1505 W CT ST,FLINT,MI,48503,43.006680,-83.703951,,600,8105914741,private
00640084,LUMEN CHRISTI CATHOLIC SCHOOL,3483 SPRING ARBOR RD,JACKSON,MI,49203,42.224260,-84.459221,,418,5177870630,private
00640437,FR GABRIEL RICHARD HIGH SCHOOL,4333 WHITEHALL DR,ANN ARBOR,MI,48105,42.314340,-83.674921,,464,7346620496,private
00640528,HOLY NAME CATHOLIC SCHOOL,409 S 22ND ST,ESCANABA,MI,49829,45.741652,-87.077831,,228,9067867550,private
00640914,SACRED HEART ACADEMY,316 E MICHIGAN ST,MOUNT PLEASANT,MI,48858,43.603120,-84.773641,,425,9897721457,private
00641077,ALL SAINTS CENTRAL MIDDLE & HIGH SCHOOL,217 S MONROE ST,BAY CITY,MI,48708,43.587850,-83.884121,,129,9898922533,private
00641306,LAINGSBURG CHRISTIAN SCHOOL,PO BOX 250,LAINGSBURG,MI,48848,42.887097,-84.341276,,40,5176562081,private
00641328,OAKLAND CHRISTIAN SCHOOL,3075 SHIMMONS RD,AUBURN HILLS,MI,48326,42.688660,-83.232181,,510,2483732700,private
00641554,INTER-CITY BAPTIST SCHOOL,4700 ALLEN RD,ALLEN PARK,MI,48101,42.268647,-83.199458,,313,3139286900,private
00642037,VALLEY LUTHERAN HIGH SCHOOL,3560 MCCARTY RD,SAGINAW,MI,48603,43.467250,-83.987701,,277,9897901676,private
00642059,LUTHERAN HIGH SCHOOL NORTH,16825 24 MILE RD,MACOMB,MI,48042,42.687890,-82.956631,,599,5867819151,private
00643212,BARRY COUNTY CHRISTIAN SCHOOL,2999 MCKEOWN RD,HASTINGS,MI,49058,42.611540,-85.235261,,118,2699482151,private
00643234,SPRING VALE CHRISTIAN SCHOOL,4150 S M 52,OWOSSO,MI,48867,42.932200,-84.227831,,78,9897252391,private
00643245,COVENANT CHRISTIAN HIGH SCHOOL,1401 FERNDALE AVE SW,GRAND RAPIDS,MI,49534,42.939630,-85.778427,,365,6164535048,private
00643303,MICHIGAN LUTHERAN SEMINARY,2777 HARDIN ST,SAGINAW,MI,48602,43.428220,-83.977101,,182,9897931010,private
00643336,GRAND RAPIDS CHRISTIAN HIGH SCHOOL,2300 PLYMOUTH AVE SE,GRAND RAPIDS,MI,49506,42.921280,-85.622271,,786,6165745500,private
00643391,SOUTH CHRISTIAN HIGH SCHOOL,7979 KALAMAZOO AVE SE,BYRON CENTER,MI,49315,42.819730,-85.625831,,644,6164553210,private
00643438,GRANDVILLE CALVIN CHRISTIAN HIGH SCHOOL,3750 IVANREST AVE SW,GRANDVILLE,MI,49418,42.896706,-85.741752,,706,6168263620,private
00643733,WESTERN MICHIGAN CHRISTIAN HIGH SCHOOL,455 E ELLIS RD,NORTON SHORES,MI,49441,43.160000,-86.234951,,332,2317999644,private
00643813,UNITY CHRISTIAN HIGH SCHOOL,5900 48TH AVE,HUDSONVILLE,MI,49426,42.876140,-85.900981,,644,6166691820,private
00643846,GREENHILLS SCHOOL,850 GREENHILLS DR,ANN ARBOR,MI,48105,42.285080,-83.678501,,635,7342054059,private
00643879,INTERLOCHEN ARTS ACADEMY,PO BOX 199,INTERLOCHEN,MI,49643,44.630725,-85.768481,,557,2312767336,private
00643904,THE LEELANAU SCHOOL,1 OLD HOMESTEAD RD,GLEN ARBOR,MI,49636,44.912069,-85.972132,,35,2313345800,private
00644056,FACTORYVILLE CHRISTIAN SCHOOL,33650 FACTORYVILLE RD,ATHENS,MI,49011,42.057299,-85.300517,,87,2697294203,private
