ncessId,name,address,city,state,zip,latitude,longitude,gradeRange,enrollment,phone,type
080537001814,Silver Creek High School,4901 NELSON ROAD,LONGMONT,CO,80503,40.1512,-105.1675,9-12,1250,(720)494-3721,public
080537001889,Erie High School,3180 COUNTY ROAD 5,ERIE,CO,80516,40.048283,-105.016001,9-12,1754,(303)828-4213,public
080537006423,Mead High School,12750 COUNTY ROAD #7,LONGMONT,CO,80504,40.18497,-104.99617,9-12,1119,(720)494-3940,public
080537006833,St. Vrain LaunchED Virtual Academy,395 S. PRATT PARKWAY,LONGMONT,CO,80501,40.16976,-105.112245,K-12,348,(303)702-8800,public
080540000927,Berthoud High School,850 SPARTAN AVENUE,BERTHOUD,CO,80513,40.2987,-105.0862,9-12,691,(970)613-7700,public
080540000935,Loveland High School,920 WEST 29TH AVENUE,LOVELAND,CO,80538,40.4206,-105.0914,9-12,1525,(970)613-5200,public
080540000938,Thompson Valley High School,1669 EAGLE DRIVE,LOVELAND,CO,80537,40.388,-105.1027,9-12,1039,(970)613-7900,public
080540001786,Mountain View High School,3500 MOUNTAIN LION DRIVE,LOVELAND,CO,80537,40.4049,-105.0264,9-12,1138,(970)613-7800,public
080540006534,Loveland Classical School,3835 SW 14TH STREET,LOVELAND,CO,80537,40.3793,-105.13,K-12,989,(970)541-1507,charter
080546000944,Mancos High School,355 WEST GRAND AVENUE,MANCOS,CO,81328,37.3447,-108.2929,9-12,156,(970)533-7746,public
080549000946,Manitou Springs High School,401 EL MONTE PLACE,MANITOU SPRINGS,CO,80829,38.8558,-104.9036,9-12,447,(719)685-2074,public
080552001375,Manzanola Junior-Senior High School,32475 COUNTY ROAD 11.5,MANZANOLA,CO,81058,38.104622,-103.867141,6-12,108,(719)462-5528,public
080555001857,Mapleton Expeditionary School of the Arts,8980 YORK ST,THORNTON,CO,80299,39.857551,-104.956803,8-12,478,(303)853-1270,public
080555001858,Mapleton Early Career Preparation,8980 YORK ST,THORNTON,CO,80229,39.857271,-104.956625,9-12,319,(303)853-1960,public
080555001860,Global Leadership Academy,7480 CONIFER ROAD,DENVER,CO,80221,39.831498,-104.985924,9-12,366,(303)853-1930,public
080555001872,Academy High School,8970 YORK ST,THORNTON,CO,80229,39.85729,-104.958167,9-12,420,(303)853-1900,public
080555002017,York International,9200 YORK ST,THORNTON,CO,80229,39.8653,-104.9585,K-12,817,(303)853-1600,public
080555006860,Mapleton Online,7350 NORTH BROADWAY,DENVER,CO,80221,39.830469,-104.98634,K-12,195,(303)853-1000,public
080555006862,Performing Arts School on Broadway,7350 NORTH BROADWAY SUITE 200,DENVER,CO,80221,39.830469,-104.98634,7-12,111,(303)853-1000,public
080558000963,McClave Undivided High School,308 LINCOLN STREET,MC CLAVE,CO,81057,38.138504,-102.849389,7-12,111,(719)829-4517,public
080561000967,Meeker High School,550 SCHOOL STREET,MEEKER,CO,81641,40.0414,-107.905,9-12,220,(970)878-9070,public
080564000970,Merino Junior Senior High School,315 LEE,MERINO,CO,80741,40.4833,-103.3571,7-12,154,(970)522-7424,public
080567000972,Miami-Yoder Middle/High School,420 SOUTH RUSH ROAD,RUSH,CO,80833,38.828531,-104.092407,6-12,179,(719)478-2186,public
080570000974,Moffat Prek-12 School,501 GARFIELD AVENUE,MOFFAT,CO,81143,37.998257,-105.911613,PK-12,97,(719)256-4710,public
080570001511,Crestone Charter School,330 LIME AVENUE,CRESTONE,CO,81131,37.991222,-105.696302,K-12,82,(719)256-4907,charter
080573000981,Moffat County High School,900 FINLEY LANE,CRAIG,CO,81625,40.5238,-107.565,9-12,560,(970)824-7036,public
080576001356,Monte Vista Senior High School,295 EAST PROSPECT,MONTE VISTA,CO,81144,37.582542,-106.155234,9-12,250,(719)852-3586,public
080579000992,Montrose High School,600 SOUTH SELIG AVENUE,MONTROSE,CO,81401,38.473129,-107.872812,9-12,1261,(970)249-6636,public
080579000998,Olathe Middle/High School,410 HIGHWAY 50 BUSINESS LOOP,OLATHE,CO,81425,38.605906,-107.977055,6-12,517,(970)252-7950,public
080579006499,Peak Virtual Academy,526 N. 6TH STREET,MONTROSE,CO,81401,38.48507,-107.879871,K-12,214,(970)249-7726,public
080579006864,Outer Range,930 COLORADO AVE,MONTROSE,CO,81403,38.46978,-107.876719,PK-12,44,(970)249-7726,public
080582001003,Lewis-Palmer High School,1300 HIGBY ROAD,MONUMENT,CO,80132,39.0808,-104.8551,9-12,1181,(719)488-4720,public
080582001536,Monument Charter Academy Secondary School,4303 PINEHURST CIRCLE,COLORADO SPRINGS,CO,80905,39.096941,-104.767865,6-11,485,(719)481-1950,charter
080582006369,Palmer Ridge High School,19255 MONUMENT HILL ROAD,MONUMENT,CO,80132,39.1125,-104.8621,9-12,1094,(719)867-8600,public
080585001007,Nucla High School,225 WEST 4TH STREET,NUCLA,CO,81424,38.271,-108.5482,9-12,63,(970)864-7350,public
080585001693,Paradox Valley Charter School,21501 6 MILE ROAD,PARADOX,CO,81429,38.3703,-108.9627,PK-12,18,(970)859-7236,charter
080588001012,Norwood Public Schools,1225 WEST SUMMIT STREET,NORWOOD,CO,81423,38.132491,-108.294361,PK-12,189,(970)327-4336,public
080591001014,Soroco High School,305 SOUTH GRANT STREET,OAK CREEK,CO,80467,40.273553,-106.952065,9-12,99,(970)736-2531,public
080594001017,Otis Junior-Senior High School,518 DUNGAN,OTIS,CO,80743,40.153821,-102.967983,6-12,105,(970)246-3486,public
080597001019,Ouray Senior High School,400 7TH AVENUE,OURAY,CO,81427,38.0242,-107.6691,9-12,40,(970)325-4505,public
080600001021,Revere Junior-Senior High School,500 MAIN STREET,OVID,CO,80744,40.964385,-102.387026,7-12,53,(970)463-5477,public
080603001023,Peetz Junior-Senior High School,311 COLEMAN,PEETZ,CO,80747,40.961721,-103.117334,6-12,71,(970)334-2361,public
080606001025,Peyton Senior High School,13885 BRADSHAW ROAD,PEYTON,CO,80831,39.0329,-104.4939,9-12,197,(719)749-0417,public
080606006692,Peyton Online Academy,18320 MAIN STREET,PEYTON,CO,80831,39.029102,-104.484847,K-12,18,(719)749-2330,public
080606006811,Peyton College Academy,18320 MAIN ST,PEYTON,CO,80831,39.029102,-104.484847,9-12,16,(719)749-2330,public
080609001027,Pritchett High School,533 IRVING STREET,PRITCHETT,CO,81064,37.372592,-102.862237,9-12,14,(719)523-4045,public
080612001035,Centennial High School,2525 MONTVIEW DIRVE,PUEBLO,CO,81008,38.3041,-104.6374,9-12,840,(719)549-7337,public
080612001037,Central High School,216 EAST ORMAN AVENUE,PUEBLO,CO,81004,38.254,-104.6248,9-12,971,(719)549-7300,public
080612001040,East High School,9 MAC NEIL ROAD,PUEBLO,CO,81001,38.2898,-104.5775,9-12,1000,(719)549-7222,public
080612001064,South High School,1801 HOLLYWOOD DRIVE,PUEBLO,CO,81005,38.236535,-104.655437,9-12,1059,(719)549-7255,public
080612001730,Chavez/Huerta K-12 Preparatory Academy,2500 WEST 18TH STREET,PUEBLO,CO,81003,38.284512,-104.650719,K-12,996,(719)295-1623,charter
080615001079,Pueblo County High School,1050  35TH LANE,PUEBLO,CO,81006,38.2462,-104.4667,9-12,1219,(719)948-3352,public
080615001082,Rye High School,1 HIGH SCHOOL DRIVE,RYE,CO,81069,37.9251,-104.9292,9-12,266,(719)489-2271,public
080615001613,Pueblo West High School,661 CAPISTRANO DRIVE,PUEBLO WEST,CO,81007,38.3144,-104.7733,9-12,1484,(719)547-8050,public
080615006360,Swallows Charter Academy High School,101 CIVIC CENTER DRIVE,PUEBLO WEST,CO,81007,38.322417,-104.743075,9-12,144,(719)547-1627,charter
080615006841,Pueblo Classical Academy,694 E SPALDING AVE,PUEBLO WEST,CO,81007,38.326049,-104.714239,K-10,180,(719)467-6100,charter
080618001088,Rangely Junior/Senior High School,234 PANTHER WAY,RANGELY,CO,81648,40.0846,-108.8018,6-12,267,(970)675-2253,public
080621001090,Ridgway High School,1200 GREEN STREET,RIDGWAY,CO,81432,38.1637,-107.7569,9-12,107,(970)626-5788,public
080624001097,Rifle High School,1350 PREFONTAINE AVE,RIFLE,CO,81650,39.5418,-107.7903,9-12,791,(970)665-7725,public
080624001906,Coal Ridge High School,35947 HIGHWAY 6,NEW CASTLE,CO,81647,39.550486,-107.608904,9-12,527,(970)625-6700,public
080627001103,Rocky Ford Junior/Senior High School,100 WEST WASHINGTON,ROCKY FORD,CO,81067,38.0429,-103.7346,7-12,285,(719)254-7431,public
080630001415,Mountain Valley School,403 PITKIN AVENUE,SAGUACHE,CO,81149,38.084149,-106.135597,PK-12,221,(719)655-2578,public
080633001109,Salida High School,26 JONES AVENUE,SALIDA,CO,81201,38.525552,-105.996215,9-12,394,(719)530-5400,public
080636001416,Centennial School,909 NORTH MAIN STREET,SAN LUIS,CO,81152,37.209144,-105.423738,PK-12,193,(719)672-3322,public
080639001114,Sanford Junior/Senior High School,755 SECOND STREET,SANFORD,CO,81151,37.257373,-105.908956,7-12,154,(719)274-5167,public
080642001116,Sangre de Cristo Undivided High School,8751 LANE 7 N,MOSCA,CO,81146,37.678072,-105.880054,6-12,135,(719)378-2321,public
080645001118,Sargent Senior High School,7090 NORTH COUNTY ROAD 2 EAST,MONTE VISTA,CO,81144,37.676916,-106.111228,9-12,86,(719)852-4025,public
080648001129,Widefield High School,615 WIDEFIELD DRIVE,COLORADO SPRINGS,CO,80911,38.754487,-104.735416,9-12,1241,(719)391-3200,public
080648001588,Mesa Ridge High School,6070 MESA RIDGE PARKWAY,COLORADO SPRINGS,CO,80911,38.722,-104.7103,9-12,1269,(719)391-3600,public
080648006817,D3 My Way Virtual School,930 LETA DR,COLORADO SPRINGS,CO,80911,38.767212,-104.739659,K-12,230,(719)391-3080,public
080651001130,Hi-Plains School District R-23,200 IOWA AVE,SEIBERT,CO,80834,39.298344,-102.862743,PK-12,129,(970)664-2616,public
080654001134,Sheridan High School,3201 WEST OXFORD AVENUE,ENGLEWOOD,CO,80110,39.643753,-105.029787,9-12,326,(720)833-6987,public
080657001137,Silverton High School,1160 SNOWDEN STREET,SILVERTON,CO,81433,37.812302,-107.666125,9-12,20,(970)387-5543,public
080660001139,Simla High School,18091 COUNTY ROAD 125,SIMLA,CO,80835,39.138928,-104.091082,9-12,106,(719)541-2291,public
080663001142,Springfield Junior/Senior High School,389 TIPTON STREET,SPRINGFIELD,CO,81073,37.409793,-102.621306,6-12,135,(719)523-6522,public
080666001144,Steamboat Springs High School,45 EAST MAPLE STREET,STEAMBOAT SPRINGS,CO,80487,40.4857,-106.823,9-12,842,(970)871-3699,public
080669001147,Caliche Junior-Senior High School,26308 BUFFALO ROAD,ILIFF,CO,80736,40.8238,-102.9593,7-12,112,(970)522-8200,public
080669001155,Sterling High School,407 W  BROADWAY ST,STERLING,CO,80751,40.6344,-103.2174,9-12,433,(970)522-2944,public
080672001158,Prairie Junior-Senior High School,42315 WCR 133,NEW RAYMER,CO,80742,40.615742,-103.802453,6-12,104,(970)437-5351,public
080675001161,Strasburg High School,56729 EAST COLORADO AVENUE,STRASBURG,CO,80136,39.743703,-104.323736,9-12,379,(303)622-9211,public
080678001163,Stratton Senior High School,219 ILLINOIS AVENUE,STRATTON,CO,80836,39.3042,-102.6007,9-12,62,(719)348-5369,public
080681001164,Summit High School,16201 U S HIGHWAY 9,BRECKENRIDGE,CO,80424,39.565802,-106.056058,9-12,1132,(970)368-1100,public
080684001169,Swink Junior-Senior High School,610 COLUMBIA STREET,SWINK,CO,81077,38.010755,-103.626609,7-12,134,(719)384-8103,public
080687001171,Telluride High School,725 WEST COLORADO AVENUE,TELLURIDE,CO,81435,37.9417,-107.8195,9-12,335,(970)728-4377,public
080690000728,Stargate Charter School,14530 WASHINGTON STREET,THORNTON,CO,80023,39.95981,-104.977555,K-12,1551,(303)450-3936,charter
080690001188,Northglenn High School,601 WEST 100TH PLACE,NORTHGLENN,CO,80221,39.8799,-104.9939,9-12,1959,(720)972-4600,public
080690001192,Thornton High School,9351 WASHINGTON STREET,THORNTON,CO,80229,39.8668,-104.98,9-12,1412,(720)972-4800,public
080690001491,Horizon High School,5321 EAST 136TH AVENUE,BRIGHTON,CO,80601,39.944266,-104.925881,9-12,2026,(720)972-4400,public
080690001784,Legacy High School,2701 WEST 136TH STREET,BROOMFIELD,CO,80020,39.9441,-105.0195,9-12,2230,(720)972-6700,public
080690001996,Mountain Range High School,12500 HURON STREET,WESTMINSTER,CO,80234,39.9247,-104.9949,9-12,1761,(720)972-6300,public
080690006417,Westgate Community School,12500 WASHINGTON ST,THORNTON,CO,80241,39.92411,-104.976621,K-12,540,(303)452-0967,charter
080690006507,Prospect Ridge Academy,2555 PREBLE CREEK PKWY,BROOMFIELD,CO,80023,39.9943,-105.0175,K-12,1453,(720)399-0300,charter
080690006850,Five Star Online Academy,1500 E. 128TH AVE,THORNTON,CO,80241,39.917086,-105.009205,1-12,510,(720)972-7430,public
080693001199,Plainview Junior-Senior High School,13997 COUNTY ROAD 71,SHERIDAN LAKE,CO,81071,38.469647,-102.217383,6-12,11,(719)729-3331,public
080696001205,Trinidad High School,816 WEST STREET,TRINIDAD,CO,81082,37.17,-104.5169,9-12,213,(719)846-2971,public
080699001207,Vilas Undivided High School,202 COLLINGWOOD ST,VILAS,CO,81087,37.373651,-102.449444,7-12,34,(719)523-6738,public
080705001209,North Park School,910 4TH STREET,WALDEN,CO,80480,40.732373,-106.277145,PK-12,186,(970)723-3300,public
080708001212,John Mall Jr/Sr High School,355 WEST PINE STREET,WALSENBURG,CO,81089,37.632625,-104.790627,7-12,171,(719)738-1610,public
080711001216,Walsh High School,300 CALIFORNIA STREET,WALSH,CO,81090,37.386464,-102.283761,7-12,64,(719)324-5221,public
080714001218,Weldon Valley Jr/Sr High School,911 NORTH AVENUE,WELDONA,CO,80653,40.35009,-103.967918,7-12,84,(970)645-2411,public
080720001225,Custer County High School,709 MAIN STREET,WESTCLIFFE,CO,81252,38.136481,-105.460783,9-12,114,(719)783-2291,public
080723001254,Westminster High School,6933 RALEIGH ST,WESTMINSTER,CO,80030,39.821519,-105.042934,9-12,2021,(303)657-3980,public
080723001877,Hidden Lake High School,7300 LOWELL BOULEVARD,WESTMINSTER,CO,80030,39.8293,-105.0333,6-12,398,(303)428-2600,public
080726001255,Primero Junior-Senior High School,20200 STATE HIGHWAY 12,WESTON,CO,81091,37.128165,-104.793057,6-12,113,(719)868-2715,public
080729001258,Wiggins High School,201 TIGER WAY,WIGGINS,CO,80654,40.227085,-104.07671,9-12,230,(970)483-7761,public
080732001261,Wiley Junior-Senior High School,510 WARD STREET,WILEY,CO,81092,38.1565,-102.7209,6-12,112,(719)829-4806,public
080735001264,Windsor High School,1100 WEST MAIN STREET,WINDSOR,CO,80550,40.4817,-104.9155,9-12,1130,(970)686-8100,public
080735006650,Windsor Charter Academy Early College High School,810 AUTOMATION DRIVE,WINDSOR,CO,80550,40.469235,-104.88786,9-12,375,(970)833-5190,charter
080735006783,Severance High School,1200 HIDDEN VALLEY PARKWAY,SEVERANCE,CO,80550,40.503392,-104.853124,9-12,879,(970)833-7100,public
080738001267,Woodland Park High School,151 Panther Way,WOODLAND PARK,CO,80863,38.994968,-105.044675,9-12,579,(719)686-2067,public
080741001271,Woodlin Undivided High School,15400 CO ROAD L,WOODROW,CO,80757,39.78914,-103.516796,6-12,41,(970)386-2223,public
089920006560,Innovative Connections High School,2020 CLUBHOUSE DRIVE,GREELEY,CO,80634,40.254393,-103.812543,10-12,39,(970)352-7404,public
089930006497,Southwest Colorado eSchool,701 CAMINO DEL RIO SUITE 220,DURANGO,CO,81301,37.272184,-107.884379,6-12,40,(970)403-0946,public
090000201136,A. I. Prince Technical High School,401 Flatbush Ave.,Hartford,CT,06106,41.742477,-72.706775,9-12,757,(860)951-7112,public
090000201137,Bullard-Havens Technical High School,500 Palisade Ave.,Bridgeport,CT,06610,41.199712,-73.163968,9-12,810,(203)579-6333,public
090000201138,E. C. Goodwin Technical High School,735 Slater Rd.,New Britain,CT,06053,41.686771,-72.806085,9-12,647,(860)827-7736,public
090000201139,Ella T. Grasso Technical High School,189 Fort Hill Rd.,Groton,CT,06340,41.34212,-72.016658,9-12,654,(860)448-0220,public
090000201140,Eli Whitney Technical High School,100 Fairview Ave,Hamden,CT,06514,41.342465,-72.94175,9-12,619,(203)397-4031,public
090000201141,Emmett O'Brien Technical High School,141 Prindle Ave.,Ansonia,CT,06401,41.33504,-73.064377,9-12,627,(203)732-1800,public
090000201142,H. C. Wilcox Technical High School,298 Oregon Rd.,Meriden,CT,06450,41.529028,-72.830905,9-12,761,(203)238-6260,public
090000201143,H. H. Ellis Technical High School,613 Upper Maple St.,Danielson,CT,06239,41.818271,-71.894167,9-12,668,(860)412-7500,public
090000201144,Henry Abbott Technical High School,21 Hayestown Ave.,Danbury,CT,06811,41.413588,-73.454551,9-12,702,(203)797-4460,public
090000201145,Howell Cheney Technical High School,791 West Middle Tpke.,Manchester,CT,06040,41.781711,-72.561713,9-12,659,(860)649-5396,public
090000201147,Norwich Technical High School,7 Mahan Drive,Norwich,CT,06360,41.549612,-72.078411,9-12,661,(860)889-8453,public
090000201148,Oliver Wolcott Technical High School,75 Oliver St.,Torrington,CT,06790,41.81086,-73.11217,9-12,618,(860)496-5300,public
090000201149,Platt Technical High School,600 Orange Ave.,Milford,CT,06461,41.249968,-73.046275,9-12,787,(203)783-5300,public
090000201150,Vinal Technical High School,60 Daniels St.,Middletown,CT,06457,41.528578,-72.674731,9-12,529,(860)344-7100,public
090000201151,W. F. Kaynor Technical High School,43 Tompkins St.,Waterbury,CT,06708,41.575752,-73.066083,9-12,791,(203)596-4302,public
090000201152,Windham Technical High School,210 Birch St.,Willimantic,CT,06226,41.719712,-72.220823,9-12,464,(860)456-3879,public
090000201672,J. M. Wright Technical High School,120 Bridge St.,Stamford,CT,06905,41.061189,-73.546526,9-12,429,(203)324-7363,public
090000501215,E. O. Smith High School,1235 Storrs Rd.,Storrs,CT,06268,41.802991,-72.244339,9-12,1073,(860)487-0877,public
090000700747,Jumoke Academy,999 Asylum Ave. Suite 200,Hartford,CT,06105,41.769841,-72.69402,PK-12,629,(860)527-0575,charter
090001400807,Common Ground High School,358 Springside Ave.,New Haven,CT,06515,41.3379,-72.9595,9-12,226,(203)389-4333,charter
090001500809,The Bridge Academy,160 Pulaski Street,Bridgeport,CT,06608,41.183886,-73.184309,7-12,280,(203)336-9999,charter
090001800834,Explorations,71 Spencer St.,Winsted,CT,06098,41.929429,-73.0762,9-12,93,(860)738-9070,charter
090002400981,Amistad Academy,130 Edgewood Avenue,New Haven,CT,06511,41.311152,-72.937407,K-12,1116,(203)772-7000,charter
090006010002,Ansonia High School,20 Pulaski Hwy.,Ansonia,CT,06401,41.326935,-73.065278,9-12,555,(203)736-5060,public
090012000011,Avon High School,510 West Avon Rd.,Avon,CT,06001,41.783533,-72.862227,9-12,923,(860)404-4740,public
090020700907,Highville Charter School,1 Science Park,New Haven,CT,06511,41.324561,-72.927031,PK-12,505,(203)287-0528,charter
090020801493,Achievement First Bridgeport Academy,655 Stillman St.,Bridgeport,CT,06608,41.192608,-73.176172,K-12,1084,(203)338-0593,charter
090021000016,Berlin High School,139 Patterson Way,Berlin,CT,06037,41.6218,-72.7528,9-12,858,(860)828-6577,public
090021201528,Achievement First Hartford Academy,305 Greenfield Street,Hartford,CT,06112,41.784008,-72.697292,K-12,1041,(860)695-6685,charter
090021401548,Elm City College Preparatory School,407 James Street,New Haven,CT,06513,41.313812,-72.903377,K-12,783,(203)772-7010,charter
090021901782,Great Oaks Charter School,375 Howard Avenue,Bridgeport,CT,06605,41.167212,-73.208527,6-12,664,(203)870-8188,charter
090022101803,Capital Preparatory Harbor School,777 Main Street,Bridgeport,CT,06604,41.175156,-73.188489,K-12,772,(475)422-5900,charter
090022601581,Connecticut River Academy at Goodwin University,9 Riverside Drive,East Hartford,CT,06118,41.749581,-72.643525,6-12,664,(860)913-2200,public
090027000024,Bethel High School,300 Whittlesey Dr.,Bethel,CT,06801,41.3783,-73.3939,9-12,1063,(203)794-8600,public
090033000029,Bloomfield High School,5 Huckleberry Ln.,Bloomfield,CT,06002,41.827837,-72.726605,9-12,525,(860)286-2630,public
090033001615,Global Experience Magnet School,44 Griffin Rd.,Bloomfield,CT,06002,41.869722,-72.734343,6-12,195,(860)769-6600,public
090036000037,Bolton High School,72 Brandy St.,Bolton,CT,06043,41.7605,-72.4215,9-12,233,(860)643-2768,public
090042000039,Branford High School,185 East Main St.,Branford,CT,06405,41.2877,-72.8013,9-12,818,(203)488-7291,public
090045000050,Bassick High School,1181 Fairfield Ave.,Bridgeport,CT,06605,41.173028,-73.207122,9-12,1009,(203)576-7350,public
090045000056,Central High School,1 Lincoln Blvd.,Bridgeport,CT,06606,41.189016,-73.206395,9-12,1677,(203)576-7377,public
090045000067,Warren Harding High School,379 Bond St,Bridgeport,CT,06610,41.197052,-73.169148,9-12,1109,(203)275-2751,public
090045001631,Bridgeport Military Academy,160 Iranistan Avenue,Bridgeport,CT,06605,41.163964,-73.195546,9-12,308,(203)275-3961,public
